po_number;line_item;material_id;supplier_id;plant;doc_type;is_intracompany_transfer;po_qty;po_uom;open_qty;received_qty_so_far;delivery_date;doc_date;created_on;created_by;company_code;purch_group;material_group
4500016808;10;9050059006;1010837;7803;ZSC;false;30000;EA;30000;0;2026-06-29;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016809;10;6350002706;1011162;9997;NB;false;33120;EA;33120;0;2026-06-01;2026-04-21;2026-04-21;FITZSIC;1780;177;0001
4500016809;20;6350002705;1011162;9997;NB;false;33120;EA;33120;0;2026-06-01;2026-04-21;2026-04-21;FITZSIC;1780;177;0001
4500016811;10;9050059001;1010837;1786;ZSC;false;7000;EA;7000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016811;20;9050059001;1010837;1787;ZSC;false;23000;EA;23000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016811;30;9050059001;1010837;7803;ZSC;false;60000;EA;60000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016812;10;9050059002;1010837;1786;ZSC;false;2000;EA;2000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016812;20;9050059002;1010837;1787;ZSC;false;6000;EA;6000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016812;30;9050059002;1010837;7803;ZSC;false;22000;EA;22000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016813;10;9050059003;1010837;1786;ZSC;false;8000;EA;8000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016813;20;9050059003;1010837;1787;ZSC;false;18000;EA;18000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016813;30;9050059003;1010837;7803;ZSC;false;84000;EA;84000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016814;10;9050059004;1010837;1786;ZSC;false;5000;EA;5000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016814;20;9050059004;1010837;1787;ZSC;false;11000;EA;11000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016814;30;9050059004;1010837;7803;ZSC;false;54000;EA;54000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016815;10;9050059005;1010837;1786;ZSC;false;4000;EA;4000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016815;20;9050059005;1010837;1787;ZSC;false;10000;EA;10000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016815;30;9050059005;1010837;7803;ZSC;false;16000;EA;16000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016816;10;9050059009;1010837;1786;ZSC;false;7000;EA;7000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016816;20;9050059009;1010837;1787;ZSC;false;7000;EA;7000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016816;30;9050059009;1010837;7803;ZSC;false;16000;EA;16000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016819;10;9050143330;1010837;1786;NB;false;4000;EA;4000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016819;20;9050143330;1010837;7803;NB;false;26000;EA;26000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;6002
4500016820;10;9050063912;1002434;1786;NB;false;10000;EA;10000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;4001
4500016820;20;9050063912;1002434;1787;NB;false;15000;EA;15000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;4001
4500016821;10;9050073901;1002434;1786;NB;false;8000;EA;8000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;4001
4500016821;20;9050073901;1002434;1787;NB;false;17000;EA;17000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;4001
4500016822;10;9050073902;1002434;1786;NB;false;11000;EA;11000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;4001
4500016822;20;9050073902;1002434;1787;NB;false;14000;EA;14000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1780;177;4001
4500016823;10;9050107202;1002434;1711;NB;false;50000;EA;50000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1710;177;4001
4500016824;10;9050107402;1002434;1711;NB;false;25000;EA;25000;0;2026-07-27;2026-04-21;2026-04-21;FITZSIC;1710;177;4001
4500016825;20;9050092903;1004863;1714;NB;false;60648;EA;60648;0;2026-09-28;2026-04-21;2026-04-21;FITZSIC;1710;177;6001
4500016826;10;9050092902;1004863;7101;NB;false;145560;EA;145560;0;2026-09-28;2026-04-21;2026-04-21;FITZSIC;1710;177;6001
4500016827;10;9050093002;1004863;7101;NB;false;218340;EA;218340;0;2026-09-28;2026-04-21;2026-04-21;FITZSIC;1710;177;6001
4500016828;10;9050135523;1004863;7803;NB;false;56448;EA;56448;0;2026-09-28;2026-04-21;2026-04-21;FITZSIC;1780;177;6001
4500016829;10;9050083203;1010837;1786;ZSC;false;13000;EA;13000;0;2026-06-15;2026-04-21;2026-04-21;ZOULM;1780;197;6001
4500016829;20;9050083203;1010837;1787;ZSC;false;22000;EA;22000;0;2026-06-15;2026-04-21;2026-04-21;ZOULM;1780;197;6001
4500016831;10;9200001301;1000026;9999;NB;false;100000;EA;100000;0;2026-08-25;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016832;10;9050013404;1000026;1714;NB;false;288000;EA;288000;0;2026-08-05;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016833;10;9050013402;1000026;1714;NB;false;120000;EA;120000;0;2026-08-05;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016834;10;9050013404;1000026;1734;NB;false;162000;EA;162000;0;2026-07-26;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016835;10;9050013404;1000026;7101;NB;false;234000;EA;234000;0;2026-07-29;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016836;10;9050013401;1000026;1722;NB;false;162000;EA;162000;0;2026-07-20;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016837;10;9050013404;1000026;1722;NB;false;405000;EA;405000;0;2026-07-20;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016838;10;9050013404;1000026;1721;NB;false;180000;EA;180000;0;2026-08-03;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016839;10;9050013404;1000026;9999;NB;false;630000;EA;630000;0;2026-07-25;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016840;10;9050013404;1000026;1114;NB;false;108000;EA;108000;0;2026-07-01;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016841;10;9050013404;1000026;1113;NB;false;9000;EA;9000;0;2026-07-01;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016842;10;9200001401;1000026;1714;NB;false;9000;EA;9000;0;2026-08-05;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016843;10;9050115101;1000026;1114;NB;false;18144;EA;18144;0;2026-07-01;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016844;10;9050115101;1000026;1114;NB;false;29520;EA;29520;0;2026-07-01;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016845;10;9050115201;1000026;1114;NB;false;33696;EA;33696;0;2026-07-01;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016846;10;9050115301;1000026;1114;NB;false;3600;EA;3600;0;2026-07-01;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016847;10;9200002301;1000026;9999;NB;false;150000;EA;150000;0;2026-06-10;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016848;10;9200002301;1000026;9999;NB;false;450000;EA;450000;0;2026-08-05;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016849;10;9200002301;1000026;1722;NB;false;225000;EA;225000;0;2026-07-20;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016850;10;9200002301;1000026;1714;NB;false;75000;EA;75000;0;2026-08-05;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016851;10;9050116404;1000026;1722;NB;false;88200;EA;88200;0;2026-07-20;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016852;10;9050116404;1000026;1714;NB;false;176400;EA;176400;0;2026-08-05;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016853;10;9200001401;1000026;9999;NB;false;9000;EA;9000;0;2026-07-25;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016854;10;9050116404;1000026;1711;NB;false;63000;EA;63000;0;2026-07-25;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016855;10;9050116404;1000026;1711;NB;false;37800;EA;37800;0;2026-08-01;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016856;10;9050116404;1000026;9999;NB;false;113400;EA;113400;0;2026-07-25;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016857;10;9050129801;1000026;1114;NB;false;2700;EA;2700;0;2026-06-15;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016858;10;9050129802;1000026;1114;NB;false;2700;EA;2700;0;2026-06-29;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016859;10;9050129804;1000026;1114;NB;false;2700;EA;2700;0;2026-06-29;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016860;10;9050099902;1000026;1114;NB;false;1296;EA;1296;0;2026-06-15;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016861;10;9050100104;1000026;1114;NB;false;20952;EA;20952;0;2026-06-15;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016862;10;9200001801;1000026;9999;NB;false;240000;EA;240000;0;2026-07-10;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016863;10;9200001802;1000026;9999;NB;false;230000;EA;230000;0;2026-07-10;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016864;10;9050108101;1000026;7101;NB;false;3780;EA;3780;0;2026-07-29;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016866;10;9200000502;1000026;9999;NB;false;291840;EA;291840;0;2026-07-10;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016867;10;9200000501;1000026;9999;NB;false;3192000;EA;3192000;0;2026-07-09;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016868;10;9200000502;1000026;9999;NB;false;1167360;EA;1167360;0;2026-07-09;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016869;10;9200000505;1000026;9999;NB;false;36000;M;36000;0;2026-07-09;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016870;10;9200000503;1000026;9999;NB;false;1160000;EA;1160000;0;2026-08-20;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016871;10;9200000504;1000026;9999;NB;false;1035000;EA;1035000;0;2026-08-20;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016872;10;9050013401;1000026;9999;NB;false;486000;EA;486000;0;2026-06-12;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016873;10;9050013401;1000026;9998;NB;false;54000;EA;54000;0;2026-06-12;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016874;10;9050013404;1000026;9999;NB;false;63000;EA;63000;0;2026-08-05;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016875;10;9050013404;1000026;9998;NB;false;27000;EA;27000;0;2026-08-05;2026-04-21;2026-04-21;PRANATP;1110;81;1001
4500016876;10;9050013404;1000026;1711;NB;false;270000;EA;270000;0;2026-08-01;2026-04-21;2026-04-21;PRANATP;1710;81;1001
4500016887;10;9050088301;1009986;1786;NB;false;8000;EA;8000;0;2026-07-20;2026-04-21;2026-04-21;ZOULM;1780;197;8001
4500016887;20;9050088301;1009986;1787;NB;false;22000;EA;22000;0;2026-07-20;2026-04-21;2026-04-21;ZOULM;1780;197;8001
4500016893;10;9050059010;1010837;1786;ZSC;false;5000;EA;5000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016893;20;9050059010;1010837;1787;ZSC;false;11000;EA;11000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016893;30;9050059010;1010837;7803;ZSC;false;34000;EA;34000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016893;40;9050059010;1010837;7815;ZSC;false;50000;EA;50000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016894;10;9050064724;1010837;1786;ZSC;false;4000;EA;4000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016894;20;9050064724;1010837;1787;ZSC;false;16000;EA;16000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016894;30;9050064724;1010837;7803;ZSC;false;10000;EA;10000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016895;10;9050064725;1010837;1786;ZSC;false;3000;EA;3000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016895;20;9050064725;1010837;1787;ZSC;false;13000;EA;13000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016895;30;9050064725;1010837;7803;ZSC;false;14000;EA;14000;0;2026-07-27;2026-04-22;2026-04-22;FITZSIC;1780;177;6002
4500016899;10;6270001001;1000017;1712;NB;false;10000;EA;10000;0;2026-06-15;2026-04-22;2026-04-22;PRANATP;1710;81;0001
4500016902;10;9050056201;;7813;UB;true;408;EA;408;0;2026-04-22;2026-04-22;2026-04-22;FINERB;1780;182;6002
4500016902;20;9050056202;;7813;UB;true;96;EA;96;0;2026-04-22;2026-04-22;2026-04-22;FINERB;1780;182;6002
4500016902;30;9050056204;;7813;UB;true;600;EA;600;0;2026-04-22;2026-04-22;2026-04-22;FINERB;1780;182;6002
4500016902;40;9050056205;;7813;UB;true;312;EA;312;0;2026-04-22;2026-04-22;2026-04-22;FINERB;1780;182;6002
4500016902;50;9050059006;;7813;UB;true;120;EA;120;0;2026-04-22;2026-04-22;2026-04-22;FINERB;1780;182;6002
4500016914;10;9050067301;1001040;1722;ZSC;false;79560;EA;79560;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016915;10;9050099402;1001040;7101;ZSC;false;28080;EA;28080;0;2026-08-30;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016916;10;9050108801;1001040;1714;ZSC;false;45360;EA;45360;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016917;10;9050109101;1001040;1714;ZSC;false;10800;EA;10800;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016918;10;9050108801;1001040;1114;ZSC;false;4320;EA;4320;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1110;81;1001
4500016919;10;9050109101;1001040;1114;ZSC;false;8640;EA;8640;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1110;81;1001
4500016920;10;9050117001;1001040;1114;ZSC;false;10368;EA;10368;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1110;81;1001
4500016921;10;9050114701;1001040;1114;ZSC;false;12600;EA;12600;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1110;81;1001
4500016922;10;9050115001;1001040;1114;ZSC;false;9450;EA;9450;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1110;81;1001
4500016923;10;9050130701;1001040;1113;ZSC;false;1470;EA;1470;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1110;81;1001
4500016924;10;9050129601;1001040;1113;ZSC;false;2100;EA;2100;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1110;81;1001
4500016925;10;9050067301;1001040;1721;ZSC;false;79560;EA;79560;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016926;10;9200004702;1001040;1722;ZSC;false;61200;EA;61200;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016927;10;9200004703;1001040;1722;ZSC;false;85680;EA;85680;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016928;10;9050099301;1001040;7101;ZSC;false;23760;EA;23760;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016929;10;9050099302;1001040;7101;ZSC;false;34560;EA;34560;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016930;10;9050099303;1001040;7101;ZSC;false;37800;EA;37800;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016931;10;9050099304;1001040;7101;ZSC;false;6480;EA;6480;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016932;10;9050099305;1001040;7101;ZSC;false;57240;EA;57240;0;2026-08-20;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016933;10;9050099306;1001040;7101;ZSC;false;70200;EA;70200;0;2026-08-30;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016934;10;9050099401;1001040;7101;ZSC;false;14040;EA;14040;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016935;10;9050109501;1001040;1734;NB;false;107520;EA;107520;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1005
4500016936;10;9050109501;1001040;1722;NB;false;64512;EA;64512;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1005
4500016937;10;9050109501;1001040;1114;NB;false;21504;EA;21504;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1110;81;1005
4500016938;10;9050116501;1001040;1714;NB;false;51000;EA;51000;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1005
4500016939;10;9050116501;1001040;1711;NB;false;51000;EA;51000;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1005
4500016940;10;9200003201;1013720;1722;NB;false;48000;EA;48000;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016941;10;9200003201;1013720;1734;NB;false;64000;EA;64000;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016942;10;9200003203;1013720;1722;NB;false;16000;EA;16000;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016943;10;9200003205;1013720;1722;NB;false;16000;EA;16000;0;2026-08-09;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016944;10;9050103601;1001040;7101;ZSC;false;7488;EA;7488;0;2026-08-06;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016945;10;9050119401;1001040;1722;ZSC;false;6120;EA;6120;0;2026-08-15;2026-04-22;2026-04-22;PRANATP;1710;81;1001
4500016950;10;9050142501;1012634;1711;ZSC;false;35000;EA;35000;0;2026-09-28;2026-04-23;2026-04-23;FITZSIC;1710;177;5003
4500016951;10;9050115801;1012634;1711;ZSC;false;35500;EA;35500;0;2026-09-28;2026-04-23;2026-04-23;FITZSIC;1710;177;5003
4500016952;10;9050142101;1012634;1711;ZSC;false;9500;EA;9500;0;2026-09-28;2026-04-23;2026-04-23;FITZSIC;1710;177;5003
4500016953;10;9050115701;1012634;1711;ZSC;false;25000;EA;25000;0;2026-09-28;2026-04-23;2026-04-23;FITZSIC;1710;177;5003
4500016954;10;9050115901;1012634;1711;ZSC;false;25000;EA;25000;0;2026-09-28;2026-04-23;2026-04-23;FITZSIC;1710;177;5003
4500016956;10;9050054201;1010837;7803;ZSC;false;20000;EA;20000;0;2026-08-31;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016957;10;9050061704;1010837;1786;ZSC;false;8000;EA;8000;0;2026-08-15;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016957;20;9050061704;1010837;1787;ZSC;false;17000;EA;17000;0;2026-08-15;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016958;10;9050062405;1010837;1786;ZSC;false;5000;EA;5000;0;2026-08-25;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016958;20;9050062405;1010837;1787;ZSC;false;20000;EA;20000;0;2026-08-25;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016960;10;6350014102;1000019;9997;NB;false;25000;EA;25000;0;2026-06-30;2026-04-23;2026-04-23;CHENC;1780;198;0001
4500016960;20;6350014405;1000019;9997;NB;false;25000;EA;25000;0;2026-06-30;2026-04-23;2026-04-23;CHENC;1780;198;0001
4500016960;30;6350014203;1000019;9997;NB;false;35000;EA;35000;0;2026-06-30;2026-04-23;2026-04-23;CHENC;1780;198;0001
4500016960;40;6350034501;1000019;9997;NB;false;25000;EA;25000;0;2026-06-30;2026-04-23;2026-04-23;CHENC;1780;198;0001
4500016960;50;6350014304;1000019;9997;NB;false;25000;EA;25000;0;2026-06-30;2026-04-23;2026-04-23;CHENC;1780;198;0001
4500016960;60;6350034602;1000019;9997;NB;false;50000;EA;50000;0;2026-06-30;2026-04-23;2026-04-23;CHENC;1780;198;0001
4500016960;70;6350005801;1000019;9997;NB;false;40000;EA;40000;0;2026-06-30;2026-04-23;2026-04-23;CHENC;1780;198;0001
4500016960;90;6350034703;1000019;9997;NB;false;80000;EA;80000;0;2026-06-30;2026-04-23;2026-04-23;CHENC;1780;198;0001
4500016964;10;9050054202;1010837;7803;ZSC;false;50000;EA;50000;0;2026-08-31;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016965;10;9050054203;1010837;7803;ZSC;false;80000;EA;80000;0;2026-08-31;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016969;10;9050061501;1010837;1787;ZSC;false;40000;EA;40000;0;2026-08-20;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016970;10;9050054102;1010837;1786;ZSC;false;8000;EA;8000;0;2026-08-25;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016970;20;9050054102;1010837;1787;ZSC;false;17000;EA;17000;0;2026-08-25;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016971;10;9050061603;1010837;1786;ZSC;false;8000;EA;8000;0;2026-09-01;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016971;20;9050061603;1010837;1787;ZSC;false;27000;EA;27000;0;2026-09-01;2026-04-23;2026-04-23;CHENC;1780;198;4001
4500016972;10;9050092702;1010525;1711;NB;false;1980;EA;1980;0;2026-09-28;2026-04-23;2026-04-23;CHENC;1710;198;3004
4500016972;20;9050092702;1010525;1714;NB;false;14520;EA;14520;0;2026-09-28;2026-04-23;2026-04-23;CHENC;1710;198;3004
4500016972;30;9050092702;1010525;7101;NB;false;24576;EA;24576;0;2026-09-28;2026-04-23;2026-04-23;CHENC;1710;198;3004
4500016973;10;9050091802;1010525;1711;NB;false;3840;EA;3840;0;2026-09-30;2026-04-23;2026-04-23;CHENC;1710;198;4001
4500016973;20;9050091802;1010525;1714;NB;false;18240;EA;18240;0;2026-09-30;2026-04-23;2026-04-23;CHENC;1710;198;4001
4500016973;30;9050091802;1010525;7101;NB;false;11046;EA;11046;0;2026-09-30;2026-04-23;2026-04-23;CHENC;1710;198;4001
4500016974;10;9050089502;1010525;1711;NB;false;4116;EA;4116;0;2026-10-09;2026-04-23;2026-04-23;CHENC;1710;198;3001
4500016974;20;9050089502;1010525;1714;NB;false;15840;EA;15840;0;2026-10-09;2026-04-23;2026-04-23;CHENC;1710;198;3001
4500016974;30;9050089502;1010525;7101;NB;false;21120;EA;21120;0;2026-10-09;2026-04-23;2026-04-23;CHENC;1710;198;3001
4500016975;10;9200003702;1001040;1734;NB;false;54000;EA;54000;0;2026-07-27;2026-04-23;2026-04-23;GHULEM;1710;188;1005
4500016976;10;9200003803;1009089;1734;ZSC;false;36000;EA;36000;0;2026-07-27;2026-04-23;2026-04-23;GHULEM;1710;188;1001
4500016978;10;6360007701;1000017;1714;NB;false;111000;EA;111000;0;2026-06-23;2026-04-23;2026-04-23;GHULEM;1710;188;0001
4500016979;10;9050125612;1003563;1722;ZSC;false;33264;EA;33264;0;2026-07-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016980;10;9050089901;1003563;1722;ZSC;false;39960;EA;39960;0;2026-07-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016981;10;9050110201;1003563;1722;ZSC;false;4320;EA;4320;0;2026-07-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016982;10;9050110202;1003563;1722;ZSC;false;11880;EA;11880;0;2026-07-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016983;10;9050125612;1003563;1722;ZSC;false;37584;EA;37584;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016984;10;9050099301;1003563;1722;ZSC;false;9720;EA;9720;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016985;10;9050099302;1003563;1722;ZSC;false;11880;EA;11880;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016986;10;9050099303;1003563;1722;ZSC;false;20520;EA;20520;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016987;10;9050099305;1003563;1722;ZSC;false;14040;EA;14040;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016988;10;9050099306;1003563;1722;ZSC;false;20592;EA;20592;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016989;10;9050099401;1003563;1722;ZSC;false;7560;EA;7560;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016990;10;9050099301;1003563;1722;ZSC;false;4320;EA;4320;0;2026-07-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016991;10;9050099402;1003563;1722;ZSC;false;14976;EA;14976;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016992;10;9050121901;1003563;1722;ZSC;false;11232;EA;11232;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016993;10;9050089901;1003563;1722;ZSC;false;48600;EA;48600;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016994;10;9050089902;1003563;1722;ZSC;false;20520;EA;20520;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
4500016995;10;9050089903;1003563;1722;ZSC;false;20520;EA;20520;0;2026-08-30;2026-04-23;2026-04-23;PRANATP;1710;81;1001
